shadow_name,subset,target,best_iou,mean_iou,std_iou,min_iou,n_runs,best_run,n_robots,arm_gap_m,seconds,best_shadow_png,q_rad_json,a_rot_deg,a_pitch_deg,a_elbow_deg,a_wristpitch_deg,a_wristroll_deg,a_grip_deg,b_rot_deg,b_pitch_deg,b_elbow_deg,b_wristpitch_deg,b_wristroll_deg,b_grip_deg,c_rot_deg,c_pitch_deg,c_elbow_deg,c_wristpitch_deg,c_wristroll_deg,c_grip_deg
letters_lower/o_dejavusansmono-bold,letters_lower,targets/letters_lower/o_dejavusansmono-bold.png,0.7232,0.6627,0.0295,0.6238,10,8,3,0.2,85.4,letters_lower/o_dejavusansmono-bold/o_dejavusansmono-bold_best.png,"[0.616799, -0.238826, -1.139573, -1.472643, -1.182383, 0.831787, 0.810036, -1.098927, -1.64852, 1.276048, 1.68416, 0.065058, 0.77539, -0.936386, 1.161347, -1.271855, -1.931251, 1.145976]",35.34,-13.68,-65.29,-84.38,-67.75,47.66,46.41,-62.96,-94.45,73.11,96.5,3.73,44.43,-53.65,66.54,-72.87,-110.65,65.66
letters_upper/V_dejavusans-bold,letters_upper,targets/letters_upper/V_dejavusans-bold.png,0.7227,0.6964,0.0215,0.6616,10,1,3,0.2,124.7,letters_upper/V_dejavusans-bold/V_dejavusans-bold_best.png,"[-0.971048, -0.76236, -0.215569, -0.021182, -1.798226, 1.543035, 0.750566, -0.87069, -1.446983, 0.214251, -2.594536, 0.981957, -0.405552, -1.332509, -0.758846, 0.064977, -1.535842, 0.182633]",-55.64,-43.68,-12.35,-1.21,-103.03,88.41,43.0,-49.89,-82.91,12.28,-148.66,56.26,-23.24,-76.35,-43.48,3.72,-88.0,10.46
letters_upper/J_dejavusans-bold,letters_upper,targets/letters_upper/J_dejavusans-bold.png,0.7212,0.6589,0.0484,0.559,10,7,3,0.2,123.5,letters_upper/J_dejavusans-bold/J_dejavusans-bold_best.png,"[1.873131, 0.550074, -1.498709, -0.800082, 2.539695, 0.671026, -1.23131, -1.342719, -0.64006, 0.283614, 2.799637, 1.106464, 1.408439, -1.599897, 1.478982, 0.527338, -1.209145, 0.506517]",107.32,31.52,-85.87,-45.84,145.51,38.45,-70.55,-76.93,-36.67,16.25,160.41,63.4,80.7,-91.67,84.74,30.21,-69.28,29.02
letters_upper/L_dejavuserif-bold,letters_upper,targets/letters_upper/L_dejavuserif-bold.png,0.7201,0.6727,0.0286,0.6316,10,7,3,0.2,122.6,letters_upper/L_dejavuserif-bold/L_dejavuserif-bold_best.png,"[1.609461, -0.457845, -0.95499, -1.33146, 1.730867, 0.650467, 1.813186, -1.327059, -0.310011, 0.497889, -1.008813, 0.930387, -0.736983, -1.629937, -1.687544, 0.755582, 1.062489, 1.491171]",92.22,-26.23,-54.72,-76.29,99.17,37.27,103.89,-76.03,-17.76,28.53,-57.8,53.31,-42.23,-93.39,-96.69,43.29,60.88,85.44
letters_upper/Y_dejavusansmono-bold,letters_upper,targets/letters_upper/Y_dejavusansmono-bold.png,0.7189,0.6904,0.0232,0.6526,10,8,3,0.2,122.8,letters_upper/Y_dejavusansmono-bold/Y_dejavusansmono-bold_best.png,"[-0.770533, -0.81225, -1.189488, -0.144899, 1.874257, 1.515316, 0.615794, -0.766707, -0.616186, 0.455813, -1.754566, 1.642128, -0.894286, -1.530719, 0.002576, -0.897462, 2.321747, 0.896077]",-44.15,-46.54,-68.15,-8.3,107.39,86.82,35.28,-43.93,-35.3,26.12,-100.53,94.09,-51.24,-87.7,0.15,-51.42,133.03,51.34
letters_lower/f_dejavusans-bold,letters_lower,targets/letters_lower/f_dejavusans-bold.png,0.7186,0.7026,0.0134,0.6753,10,7,3,0.2,85.4,letters_lower/f_dejavusans-bold/f_dejavusans-bold_best.png,"[0.941392, -0.922097, -0.675856, -0.666052, 2.613337, 0.377986, 0.934492, -1.124627, -0.425185, 1.206846, -0.809546, 0.641925, -0.469649, -0.752441, -0.767041, -1.583885, -0.573123, -0.109772]",53.94,-52.83,-38.72,-38.16,149.73,21.66,53.54,-64.44,-24.36,69.15,-46.38,36.78,-26.91,-43.11,-43.95,-90.75,-32.84,-6.29
letters_lower/v_dejavusansmono-bold,letters_lower,targets/letters_lower/v_dejavusansmono-bold.png,0.7182,0.6983,0.0161,0.6629,10,8,3,0.2,86.1,letters_lower/v_dejavusansmono-bold/v_dejavusansmono-bold_best.png,"[1.076007, -1.01925, 0.094342, -0.000781, -2.037152, 0.974815, 0.960298, -0.975028, -1.318677, -0.003804, -1.42274, -0.174533, -0.72291, -1.547321, -0.596083, 0.359785, -0.577575, 0.404204]",61.65,-58.4,5.41,-0.04,-116.72,55.85,55.02,-55.86,-75.55,-0.22,-81.52,-10.0,-41.42,-88.65,-34.15,20.61,-33.09,23.16
animals/butterfly_mpeg7-05,animals,targets/animals/butterfly_mpeg7-05.png,0.7175,0.6789,0.0257,0.6223,10,0,3,0.2,125.0,animals/butterfly_mpeg7-05/butterfly_mpeg7-05_best.png,"[-0.873702, -0.74087, 0.238185, -1.634789, 2.158971, 1.170662, 1.039431, -1.057916, -1.275616, -1.424819, -2.697777, 1.157443, 1.641876, -0.946527, -0.131445, -1.245037, 2.523063, 0.898402]",-50.06,-42.45,13.65,-93.67,123.7,67.07,59.56,-60.61,-73.09,-81.64,-154.57,66.32,94.07,-54.23,-7.53,-71.34,144.56,51.47
letters_lower/b_dejavusans-bold,letters_lower,targets/letters_lower/b_dejavusans-bold.png,0.7171,0.6635,0.0299,0.6169,10,0,3,0.2,86.8,letters_lower/b_dejavusans-bold/b_dejavusans-bold_best.png,"[1.744357, -1.401524, -0.449086, 0.761401, 0.197665, 0.815632, 0.896921, -1.247336, -1.57759, 1.419728, 1.455937, 1.206099, -0.357352, -0.206431, -1.552488, -1.418272, 1.167311, 0.535019]",99.94,-80.3,-25.73,43.63,11.33,46.73,51.39,-71.47,-90.39,81.34,83.42,69.1,-20.47,-11.83,-88.95,-81.26,66.88,30.65
letters_lower/u_dejavusansmono-bold,letters_lower,targets/letters_lower/u_dejavusansmono-bold.png,0.7161,0.6468,0.0386,0.5694,10,3,3,0.2,86.1,letters_lower/u_dejavusansmono-bold/u_dejavusansmono-bold_best.png,"[-1.91986, 0.316713, -0.389479, -1.280788, 0.928034, 0.28067, -1.312895, -0.058098, -0.58636, -1.317977, -0.98984, -0.174533, 0.873858, -1.136494, 1.302992, -1.04644, 2.693807, 0.318223]",-110.0,18.15,-22.32,-73.38,53.17,16.08,-75.22,-3.33,-33.6,-75.51,-56.71,-10.0,50.07,-65.12,74.66,-59.96,154.34,18.23
objects/cup_mpeg7-03,objects,targets/objects/cup_mpeg7-03.png,0.7159,0.6915,0.0166,0.6593,10,5,3,0.2,86.5,objects/cup_mpeg7-03/cup_mpeg7-03_best.png,"[-1.91986, 0.524296, -1.43619, -1.330385, -1.771331, 0.371727, 1.612767, -1.307331, -0.743335, -0.230303, 2.496456, 0.151864, 0.81385, 0.525267, -1.644274, -0.622571, -1.069843, 0.376795]",-110.0,30.04,-82.29,-76.23,-101.49,21.3,92.4,-74.9,-42.59,-13.2,143.04,8.7,46.63,30.1,-94.21,-35.67,-61.3,21.59
objects/bottle_mpeg7-05,objects,targets/objects/bottle_mpeg7-05.png,0.7156,0.6614,0.0359,0.61,10,3,3,0.2,86.4,objects/bottle_mpeg7-05/bottle_mpeg7-05_best.png,"[-1.153145, -1.505251, -0.280727, 0.110721, -0.145835, 0.324649, -1.27213, -1.223621, -0.651092, -0.513406, 0.388533, -0.098279, -1.316942, -1.706634, -0.993246, 0.489905, -0.701048, 0.970071]",-66.07,-86.24,-16.08,6.34,-8.36,18.6,-72.89,-70.11,-37.3,-29.42,22.26,-5.63,-75.46,-97.78,-56.91,28.07,-40.17,55.58
letters_upper/O_dejavusansmono-bold,letters_upper,targets/letters_upper/O_dejavusansmono-bold.png,0.7139,0.6753,0.0226,0.6355,10,6,3,0.2,122.4,letters_upper/O_dejavusansmono-bold/O_dejavusansmono-bold_best.png,"[0.586568, -1.274432, -0.800231, 0.97755, -1.510839, 0.18259, 0.789332, -0.030135, -1.489138, -0.916868, 2.823518, -0.174533, -0.085914, -1.434356, 1.275535, -1.65806, 1.76051, 0.821298]",33.61,-73.02,-45.85,56.01,-86.56,10.46,45.23,-1.73,-85.32,-52.53,161.78,-10.0,-4.92,-82.18,73.08,-95.0,100.87,47.06
letters_lower/d_dejavusans-bold,letters_lower,targets/letters_lower/d_dejavusans-bold.png,0.7137,0.6565,0.0248,0.6194,10,6,3,0.2,85.3,letters_lower/d_dejavusans-bold/d_dejavusans-bold_best.png,"[0.650542, -1.74533, -0.110353, 0.345501, -1.306242, 0.075565, 0.72698, 0.020141, -1.670718, -1.65806, 1.599377, 0.765376, 0.504191, -1.308098, 1.541319, -1.423991, 1.401379, -0.050163]",37.27,-100.0,-6.32,19.8,-74.84,4.33,41.65,1.15,-95.73,-95.0,91.64,43.85,28.89,-74.95,88.31,-81.59,80.29,-2.87
letters_lower/v_dejavusans-bold,letters_lower,targets/letters_lower/v_dejavusans-bold.png,0.7126,0.6901,0.0151,0.6624,10,9,3,0.2,86.3,letters_lower/v_dejavusans-bold/v_dejavusans-bold_best.png,"[-0.952622, -0.792624, -0.223436, 0.151103, 2.368752, 0.747554, 0.628128, -0.926015, -1.129812, -0.23406, 1.504729, 1.205188, -0.434856, -1.551844, -0.427243, 0.224508, -0.790231, -0.149798]",-54.58,-45.41,-12.8,8.66,135.72,42.83,35.99,-53.06,-64.73,-13.41,86.21,69.05,-24.92,-88.91,-24.48,12.86,-45.28,-8.58
objects/apple_mpeg7-01,objects,targets/objects/apple_mpeg7-01.png,0.71,0.6849,0.0172,0.652,10,7,3,0.2,90.6,objects/apple_mpeg7-01/apple_mpeg7-01_best.png,"[1.299437, -1.291547, -1.128852, 0.024595, 2.682835, 0.385137, 1.91986, -0.955129, -1.362803, 1.59183, -1.365498, 1.522883, 0.868377, -1.665657, -0.996014, 0.913335, 2.01912, 1.558035]",74.45,-74.0,-64.68,1.41,153.72,22.07,110.0,-54.72,-78.08,91.21,-78.24,87.25,49.75,-95.44,-57.07,52.33,115.69,89.27
figures/children_mpeg7-01,figures,targets/figures/children_mpeg7-01.png,0.7065,0.6744,0.0243,0.6256,10,0,3,0.2,86.7,figures/children_mpeg7-01/children_mpeg7-01_best.png,"[-0.715217, -1.020805, -0.338924, -0.401864, 0.661989, 0.054444, -1.253463, -1.574983, -0.69981, 0.426995, -0.309906, 1.666536, 1.732612, 1.672609, -1.676554, -1.648056, 0.702894, 0.188662]",-40.98,-58.49,-19.42,-23.03,37.93,3.12,-71.82,-90.24,-40.1,24.47,-17.76,95.49,99.27,95.83,-96.06,-94.43,40.27,10.81
abstract/misk_mpeg7-03,abstract,targets/abstract/misk_mpeg7-03.png,0.706,0.6833,0.0188,0.6559,10,3,3,0.2,123.4,abstract/misk_mpeg7-03/misk_mpeg7-03_best.png,"[-1.875109, 0.235987, -1.096008, 0.558526, -0.824444, 1.413795, 1.74759, -0.667562, -1.580523, 1.049406, 1.850716, 1.74533, -0.612018, -1.603285, -0.573572, 0.622708, 0.337612, 0.14624]",-107.44,13.52,-62.8,32.0,-47.24,81.0,100.13,-38.25,-90.56,60.13,106.04,100.0,-35.07,-91.86,-32.86,35.68,19.34,8.38
abstract/misk_mpeg7-02,abstract,targets/abstract/misk_mpeg7-02.png,0.7058,0.6696,0.02,0.6439,10,3,3,0.2,122.8,abstract/misk_mpeg7-02/misk_mpeg7-02_best.png,"[-1.882708, -0.003057, -0.718143, -1.46955, 0.949152, 1.656668, -0.557904, -1.270977, -0.725767, 0.180883, 2.84121, 1.217911, 1.835987, -1.410036, -0.675894, 1.173333, 2.221586, 0.65269]",-107.87,-0.18,-41.15,-84.2,54.38,94.92,-31.97,-72.82,-41.58,10.36,162.79,69.78,105.19,-80.79,-38.73,67.23,127.29,37.4
figures/children_mpeg7-05,figures,targets/figures/children_mpeg7-05.png,0.7048,0.6753,0.0203,0.6358,10,7,3,0.2,85.0,figures/children_mpeg7-05/children_mpeg7-05_best.png,"[0.115991, -0.965798, -0.658617, 0.307341, 1.749536, 1.554057, 0.846479, -1.156952, -0.102928, -0.560737, 0.202149, 1.396791, -0.911894, -1.378071, -0.589071, 1.121424, -2.728112, 0.078684]",6.65,-55.34,-37.74,17.61,100.24,89.04,48.5,-66.29,-5.9,-32.13,11.58,80.03,-52.25,-78.96,-33.75,64.25,-156.31,4.51
letters_lower/c_dejavusans-bold,letters_lower,targets/letters_lower/c_dejavusans-bold.png,0.704,0.6533,0.035,0.5941,10,4,3,0.2,85.7,letters_lower/c_dejavusans-bold/c_dejavusans-bold_best.png,"[0.355649, -0.527643, -0.908507, -1.346208, 1.696911, 0.084665, -0.934953, 0.163622, -1.389594, -1.402403, -0.554454, -0.073611, -0.916208, -1.56845, -1.69, 0.745321, -0.939801, 0.283501]",20.38,-30.23,-52.05,-77.13,97.23,4.85,-53.57,9.37,-79.62,-80.35,-31.77,-4.22,-52.49,-89.87,-96.83,42.7,-53.85,16.24
letters_lower/d_dejavusansmono-bold,letters_lower,targets/letters_lower/d_dejavusansmono-bold.png,0.704,0.6628,0.0372,0.5761,10,3,3,0.2,84.6,letters_lower/d_dejavusansmono-bold/d_dejavusansmono-bold_best.png,"[0.496952, -1.721817, -0.006112, 0.418387, 2.208316, 1.386638, 1.783921, -1.213117, -1.065972, 1.65806, -1.05767, 0.177195, -0.063296, -1.205401, -0.837967, 0.698509, -0.499258, 0.486799]",28.47,-98.65,-0.35,23.97,126.53,79.45,102.21,-69.51,-61.08,95.0,-60.6,10.15,-3.63,-69.06,-48.01,40.02,-28.61,27.89
letters_lower/y_dejavusans-bold,letters_lower,targets/letters_lower/y_dejavusans-bold.png,0.7035,0.6749,0.018,0.6345,10,0,3,0.2,88.0,letters_lower/y_dejavusans-bold/y_dejavusans-bold_best.png,"[-0.797207, -0.611724, -1.582705, -0.00027, 1.958986, 1.74533, -1.346701, -0.496544, -0.73647, 0.661957, -0.913847, 1.324114, 0.696829, -0.907128, -1.308861, 0.316214, -1.827204, 0.423188]",-45.68,-35.05,-90.68,-0.02,112.24,100.0,-77.16,-28.45,-42.2,37.93,-52.36,75.87,39.93,-51.97,-74.99,18.12,-104.69,24.25
letters_lower/b_dejavusansmono-bold,letters_lower,targets/letters_lower/b_dejavusansmono-bold.png,0.7034,0.6719,0.0164,0.6421,10,8,3,0.2,84.1,letters_lower/b_dejavusansmono-bold/b_dejavusansmono-bold_best.png,"[0.879343, -0.215195, -1.629537, -1.623805, -2.070168, 0.083489, -0.997529, -1.541747, -1.3156, 1.050166, -2.74385, -0.16832, -1.420013, 0.507915, -1.446301, -0.813082, -0.763332, 0.186712]",50.38,-12.33,-93.37,-93.04,-118.61,4.78,-57.15,-88.34,-75.38,60.17,-157.21,-9.64,-81.36,29.1,-82.87,-46.59,-43.74,10.7
objects/apple_mpeg7-05,objects,targets/objects/apple_mpeg7-05.png,0.7034,0.6662,0.0241,0.6177,10,7,3,0.2,87.9,objects/apple_mpeg7-05/apple_mpeg7-05_best.png,"[1.352582, -1.176642, -1.419742, 0.262336, 2.39798, 0.594537, -1.315663, 0.647227, -1.69, -1.544486, 1.550699, 1.07315, 0.555263, -1.44156, -1.150674, 1.291227, 0.911692, 0.786598]",77.5,-67.42,-81.35,15.03,137.39,34.06,-75.38,37.08,-96.83,-88.49,88.85,61.49,31.81,-82.6,-65.93,73.98,52.24,45.07
figures/children_mpeg7-03,figures,targets/figures/children_mpeg7-03.png,0.7032,0.6832,0.0182,0.6369,10,1,3,0.2,86.4,figures/children_mpeg7-03/children_mpeg7-03_best.png,"[1.231399, -1.693141, -0.064884, 0.332546, -2.509824, 0.260711, -0.938195, -0.932726, -0.388969, -0.724584, -1.688216, 0.539848, -1.168277, -1.490384, -0.839438, 1.106613, -1.784564, 0.907843]",70.55,-97.01,-3.72,19.05,-143.8,14.94,-53.75,-53.44,-22.29,-41.52,-96.73,30.93,-66.94,-85.39,-48.1,63.4,-102.25,52.02
abstract/device4_mpeg7-01,abstract,targets/abstract/device4_mpeg7-01.png,0.7027,0.6781,0.0229,0.6287,10,2,3,0.2,123.1,abstract/device4_mpeg7-01/device4_mpeg7-01_best.png,"[1.352494, -1.472181, -0.275785, -0.587152, 0.126808, 0.337592, -1.886772, 0.653512, -0.695571, -1.210153, 1.048309, 1.45303, 1.907762, -1.6018, -1.018276, 1.65806, 0.051898, 0.224132]",77.49,-84.35,-15.8,-33.64,7.27,19.34,-108.1,37.44,-39.85,-69.34,60.06,83.25,109.31,-91.78,-58.34,95.0,2.97,12.84
abstract/misk_mpeg7-01,abstract,targets/abstract/misk_mpeg7-01.png,0.7018,0.6802,0.0133,0.6599,10,3,3,0.2,121.7,abstract/misk_mpeg7-01/misk_mpeg7-01_best.png,"[-1.91986, 0.445894, -1.68954, 0.997913, -1.075365, 1.494601, 1.691858, -0.748449, -1.682582, 1.227326, -1.085341, 0.023587, -0.334851, -1.508928, -0.901129, 1.536956, -1.729343, 1.42676]",-110.0,25.55,-96.8,57.18,-61.61,85.63,96.94,-42.88,-96.4,70.32,-62.19,1.35,-19.19,-86.46,-51.63,88.06,-99.08,81.75
figures/children_mpeg7-02,figures,targets/figures/children_mpeg7-02.png,0.7008,0.6741,0.0231,0.6374,10,8,3,0.2,86.8,figures/children_mpeg7-02/children_mpeg7-02_best.png,"[-0.459996, -0.989618, -0.348967, -0.420512, -0.870783, 1.725686, -0.989192, -1.291933, -0.686993, 1.140225, -2.397819, 1.74533, 0.499866, -1.371042, 0.373238, -0.553573, -2.011399, 1.704609]",-26.36,-56.7,-19.99,-24.09,-49.89,98.87,-56.68,-74.02,-39.36,65.33,-137.38,100.0,28.64,-78.55,21.38,-31.72,-115.24,97.67
letters_upper/Y_dejavuserif-bold,letters_upper,targets/letters_upper/Y_dejavuserif-bold.png,0.7006,0.6517,0.0187,0.628,10,6,3,0.2,123.3,letters_upper/Y_dejavuserif-bold/Y_dejavuserif-bold_best.png,"[0.420491, -0.73613, -0.897366, 1.095538, -1.953221, 0.159294, 0.099167, -0.569705, -1.69, 0.207191, 1.754622, 1.036443, 0.456699, -1.440022, -0.055178, 1.08868, 0.898708, 0.517929]",24.09,-42.18,-51.42,62.77,-111.91,9.13,5.68,-32.64,-96.83,11.87,100.53,59.38,26.17,-82.51,-3.16,62.38,51.49,29.68
objects/tree_mpeg7-05,objects,targets/objects/tree_mpeg7-05.png,0.7005,0.6782,0.0195,0.6328,10,4,3,0.2,87.4,objects/tree_mpeg7-05/tree_mpeg7-05_best.png,"[-1.25972, -1.20557, -0.492876, -0.125396, 2.826789, 1.3902, 1.91986, -0.186497, -0.633113, 1.550336, 1.907926, 0.984544, 1.907009, 0.378017, -0.577845, 1.022791, -1.818937, 0.135902]",-72.18,-69.07,-28.24,-7.18,161.96,79.65,110.0,-10.69,-36.27,88.83,109.32,56.41,109.26,21.66,-33.11,58.6,-104.22,7.79
figures/children_mpeg7-04,figures,targets/figures/children_mpeg7-04.png,0.7001,0.6814,0.0154,0.6465,10,9,3,0.2,85.6,figures/children_mpeg7-04/children_mpeg7-04_best.png,"[1.15375, -1.68997, 0.023465, 0.534326, -0.111332, 0.404422, 0.566683, -1.052783, -0.593939, 0.40717, -1.543435, 0.828113, 1.825391, 0.911699, -1.093933, -0.730134, 2.368676, 0.076923]",66.11,-96.83,1.34,30.61,-6.38,23.17,32.47,-60.32,-34.03,23.33,-88.43,47.45,104.59,52.24,-62.68,-41.83,135.72,4.41
abstract/device1_mpeg7-02,abstract,targets/abstract/device1_mpeg7-02.png,0.7,0.6624,0.0208,0.6322,10,1,3,0.2,125.4,abstract/device1_mpeg7-02/device1_mpeg7-02_best.png,"[0.820636, -0.582536, -1.427342, -1.592465, -0.022818, 1.155851, -1.356015, 0.330379, -1.26264, -1.591662, 1.761245, 0.965092, 0.713148, -1.1455, -0.944711, 0.619917, 2.775046, 0.960683]",47.02,-33.38,-81.78,-91.24,-1.31,66.23,-77.69,18.93,-72.34,-91.2,100.91,55.3,40.86,-65.63,-54.13,35.52,159.0,55.04
letters_lower/t_dejavuserif-bold,letters_lower,targets/letters_lower/t_dejavuserif-bold.png,0.6999,0.6765,0.0158,0.6556,10,5,3,0.2,85.7,letters_lower/t_dejavuserif-bold/t_dejavuserif-bold_best.png,"[1.323154, -1.669153, 0.016445, 0.217656, 1.053484, -0.063148, -1.123632, -1.533992, -1.656913, 0.270458, -0.863295, 1.338915, -0.739919, -0.469825, -1.508846, -0.706617, -2.207942, 1.271897]",75.81,-95.64,0.94,12.47,60.36,-3.62,-64.38,-87.89,-94.93,15.5,-49.46,76.71,-42.39,-26.92,-86.45,-40.49,-126.51,72.87
digits/1_dejavuserif-bold,digits,targets/digits/1_dejavuserif-bold.png,0.6997,0.6718,0.0156,0.6432,10,0,3,0.2,125.2,digits/1_dejavuserif-bold/1_dejavuserif-bold_best.png,"[0.289597, -1.442455, 0.14363, -0.361187, -2.271849, 0.806991, -0.465687, -0.758233, -0.866882, 0.561611, -2.602784, 1.413386, 0.329476, -1.294626, -0.331939, 0.215995, -1.426443, 1.189164]",16.59,-82.65,8.23,-20.69,-130.17,46.24,-26.68,-43.44,-49.67,32.18,-149.13,80.98,18.88,-74.18,-19.02,12.38,-81.73,68.13
letters_lower/y_dejavusansmono-bold,letters_lower,targets/letters_lower/y_dejavusansmono-bold.png,0.6996,0.6542,0.028,0.6204,10,5,3,0.2,88.3,letters_lower/y_dejavusansmono-bold/y_dejavusansmono-bold_best.png,"[-0.824454, -0.893997, -1.102558, -0.130935, -0.443609, 0.51538, -0.818124, -0.842321, -0.398489, 0.135672, -1.140758, 0.682656, 1.216842, -0.796237, 1.533426, -0.544906, 0.31108, 0.631743]",-47.24,-51.22,-63.17,-7.5,-25.42,29.53,-46.88,-48.26,-22.83,7.77,-65.36,39.11,69.72,-45.62,87.86,-31.22,17.82,36.2
abstract/device2_mpeg7-01,abstract,targets/abstract/device2_mpeg7-01.png,0.6994,0.6692,0.0235,0.6297,10,8,3,0.2,118.6,abstract/device2_mpeg7-01/device2_mpeg7-01_best.png,"[1.309943, -1.23276, -0.748367, -0.209681, -0.361181, 1.333023, 1.050061, -1.250965, -1.403522, 0.79176, 1.355616, 0.744039, -1.205364, 0.352637, -1.208917, -1.244114, -1.647531, 0.525942]",75.05,-70.63,-42.88,-12.01,-20.69,76.38,60.16,-71.68,-80.42,45.36,77.67,42.63,-69.06,20.2,-69.27,-71.28,-94.4,30.13
abstract/device4_mpeg7-04,abstract,targets/abstract/device4_mpeg7-04.png,0.6984,0.6665,0.0282,0.5977,10,8,3,0.2,122.7,abstract/device4_mpeg7-04/device4_mpeg7-04_best.png,"[1.155703, -0.679159, -1.656949, -1.520709, -1.520261, 0.189985, -0.607576, -0.156004, -1.607851, -1.334302, 0.338184, 0.384559, 0.234687, -1.227217, 0.696799, 1.47179, -2.010869, 0.909419]",66.22,-38.91,-94.94,-87.13,-87.1,10.89,-34.81,-8.94,-92.12,-76.45,19.38,22.03,13.45,-70.31,39.92,84.33,-115.21,52.11
letters_lower/h_dejavusans-bold,letters_lower,targets/letters_lower/h_dejavusans-bold.png,0.6979,0.6492,0.0297,0.603,10,7,3,0.2,87.2,letters_lower/h_dejavusans-bold/h_dejavusans-bold_best.png,"[1.278658, 0.561925, -1.69, -1.140002, 2.70257, -0.129344, 0.875987, -1.74533, -0.680155, 1.173367, 0.045134, 0.362853, -0.222298, -0.166037, -1.643563, -1.504271, -0.193849, 0.248779]",73.26,32.2,-96.83,-65.32,154.85,-7.41,50.19,-100.0,-38.97,67.23,2.59,20.79,-12.74,-9.51,-94.17,-86.19,-11.11,14.25
objects/hat_mpeg7-03,objects,targets/objects/hat_mpeg7-03.png,0.6976,0.655,0.0228,0.6068,10,2,3,0.2,86.8,objects/hat_mpeg7-03/hat_mpeg7-03_best.png,"[-1.872628, 0.043474, -0.964794, -1.479064, 1.774529, 1.612718, -1.91986, 0.951083, -1.496639, -0.821305, 0.922201, 0.466655, 1.861579, -0.923526, -1.452881, 0.975934, -1.414548, 0.249016]",-107.29,2.49,-55.28,-84.74,101.67,92.4,-110.0,54.49,-85.75,-47.06,52.84,26.74,106.66,-52.91,-83.24,55.92,-81.05,14.27
objects/glas_mpeg7-02,objects,targets/objects/glas_mpeg7-02.png,0.6969,0.6327,0.025,0.6063,10,2,3,0.2,84.5,objects/glas_mpeg7-02/glas_mpeg7-02_best.png,"[-1.91986, 0.315403, -1.573366, -1.231261, 1.890846, 1.473531, 0.241589, -1.074031, -0.498891, -0.658255, 2.451149, -0.095293, -0.326567, -0.816252, -0.525321, 0.729061, 1.03724, -0.040147]",-110.0,18.07,-90.15,-70.55,108.34,84.43,13.84,-61.54,-28.58,-37.72,140.44,-5.46,-18.71,-46.77,-30.1,41.77,59.43,-2.3
letters_lower/o_dejavusans-bold,letters_lower,targets/letters_lower/o_dejavusans-bold.png,0.6965,0.6477,0.0307,0.6012,10,3,3,0.2,85.5,letters_lower/o_dejavusans-bold/o_dejavusans-bold_best.png,"[-1.91986, 0.388292, -0.593853, -0.759817, 0.208668, 1.370128, -0.645366, -0.649002, 0.193, -1.65806, -1.543544, 0.147266, 0.503218, 0.036681, -1.682143, -0.88919, -1.313518, -0.073005]",-110.0,22.25,-34.03,-43.53,11.96,78.5,-36.98,-37.19,11.06,-95.0,-88.44,8.44,28.83,2.1,-96.38,-50.95,-75.26,-4.18
objects/bottle_mpeg7-03,objects,targets/objects/bottle_mpeg7-03.png,0.6962,0.6675,0.0235,0.6132,10,5,3,0.2,85.6,objects/bottle_mpeg7-03/bottle_mpeg7-03_best.png,"[1.836876, 0.443763, -1.471238, -1.362674, 1.995297, -0.116325, -1.433064, -1.532824, -0.602739, 1.555641, 0.053802, 0.672597, 1.840778, 0.821649, -0.299757, -1.513275, -0.037993, 0.668375]",105.25,25.43,-84.3,-78.08,114.32,-6.66,-82.11,-87.82,-34.53,89.13,3.08,38.54,105.47,47.08,-17.17,-86.7,-2.18,38.3
objects/cup_mpeg7-05,objects,targets/objects/cup_mpeg7-05.png,0.6957,0.665,0.0248,0.6149,10,0,3,0.2,86.5,objects/cup_mpeg7-05/cup_mpeg7-05_best.png,"[-1.625695, 0.662656, -1.641293, 0.069406, 2.271826, 1.272634, -1.144965, 0.578085, -1.645543, -1.194065, 0.570012, 1.453176, -0.6944, -1.238317, -0.535878, -0.248213, -1.715943, 0.338695]",-93.15,37.97,-94.04,3.98,130.17,72.92,-65.6,33.12,-94.28,-68.41,32.66,83.26,-39.79,-70.95,-30.7,-14.22,-98.32,19.41
abstract/device8_mpeg7-01,abstract,targets/abstract/device8_mpeg7-01.png,0.6945,0.6538,0.0207,0.6271,10,3,3,0.2,121.5,abstract/device8_mpeg7-01/device8_mpeg7-01_best.png,"[-1.91986, 0.398492, -1.339929, -1.476979, 1.827125, 1.588781, -0.199562, -0.55398, -1.033646, 1.180224, 2.568717, 0.834776, 0.608184, -0.691422, -1.69, 0.22022, -1.420511, 0.998877]",-110.0,22.83,-76.77,-84.62,104.69,91.03,-11.43,-31.74,-59.22,67.62,147.18,47.83,34.85,-39.62,-96.83,12.62,-81.39,57.23
letters_lower/t_dejavusans-bold,letters_lower,targets/letters_lower/t_dejavusans-bold.png,0.6934,0.6744,0.0112,0.6583,10,8,3,0.2,85.8,letters_lower/t_dejavusans-bold/t_dejavusans-bold_best.png,"[1.018224, -1.095545, -0.294616, -1.5454, -1.405614, 0.471358, 1.368245, -0.85754, -0.397714, -1.106442, -2.364526, 1.469487, -1.095685, -1.569167, -1.560208, -0.259043, 0.088677, 0.077982]",58.34,-62.77,-16.88,-88.54,-80.54,27.01,78.39,-49.13,-22.79,-63.39,-135.48,84.2,-62.78,-89.91,-89.39,-14.84,5.08,4.47
