sequence_id,source,ref,n_frames,loop,size,row,frame_idx,shadow,iou_reported,iou,dice,boundary_iou,nsd,chamfer,hd95,cldice,hu_distance,fourier_distance,d_betti0,d_betti1,betti_error,pw_h0,pw_h1,n_limbs_target,n_limbs_shadow,limb_offset_rel,limbs_unmatched,tc_iou,tc_aspect_target,tc_aspect_shadow,tc_aspect_error,step_to,dq_max_deg,dq_l2_deg,dq_infeasible,shadow_step_iou,target_step_iou,motion_excess,n_transitions,iou_reported_mean,iou_reported_min,iou_reported_max,iou_reported_std,iou_mean,iou_min,iou_max,iou_std,dice_mean,dice_min,dice_max,dice_std,boundary_iou_mean,boundary_iou_min,boundary_iou_max,boundary_iou_std,nsd_mean,nsd_min,nsd_max,nsd_std,chamfer_mean,chamfer_min,chamfer_max,chamfer_std,hd95_mean,hd95_min,hd95_max,hd95_std,cldice_mean,cldice_min,cldice_max,cldice_std,hu_distance_mean,hu_distance_min,hu_distance_max,hu_distance_std,fourier_distance_mean,fourier_distance_min,fourier_distance_max,fourier_distance_std,d_betti0_mean,d_betti0_min,d_betti0_max,d_betti0_std,d_betti1_mean,d_betti1_min,d_betti1_max,d_betti1_std,betti_error_mean,betti_error_min,betti_error_max,betti_error_std,pw_h0_mean,pw_h0_min,pw_h0_max,pw_h0_std,pw_h1_mean,pw_h1_min,pw_h1_max,pw_h1_std,n_limbs_target_mean,n_limbs_target_min,n_limbs_target_max,n_limbs_target_std,n_limbs_shadow_mean,n_limbs_shadow_min,n_limbs_shadow_max,n_limbs_shadow_std,limb_offset_rel_mean,limb_offset_rel_min,limb_offset_rel_max,limb_offset_rel_std,limbs_unmatched_mean,limbs_unmatched_min,limbs_unmatched_max,limbs_unmatched_std,tc_iou_mean,tc_iou_min,tc_iou_max,tc_iou_std,tc_aspect_target_mean,tc_aspect_target_min,tc_aspect_target_max,tc_aspect_target_std,tc_aspect_shadow_mean,tc_aspect_shadow_min,tc_aspect_shadow_max,tc_aspect_shadow_std,tc_aspect_error_mean,tc_aspect_error_min,tc_aspect_error_max,tc_aspect_error_std,dq_max_deg_mean,dq_max_deg_min,dq_max_deg_max,dq_max_deg_std,dq_l2_deg_mean,dq_l2_deg_min,dq_l2_deg_max,dq_l2_deg_std,shadow_step_iou_mean,shadow_step_iou_min,shadow_step_iou_max,shadow_step_iou_std,target_step_iou_mean,target_step_iou_min,target_step_iou_max,target_step_iou_std,motion_excess_mean,motion_excess_min,motion_excess_max,motion_excess_std,dq_infeasible_frac,dq_infeasible_thr_deg,assignment_stability,n_arm_swaps,total_path_length_deg,loop_closure_dq_max_deg,loop_closure_shadow_step_iou,loop_closure_target_step_iou,dq_max_deg_by_transition
demo_01_scene_06_A,optimizer_static,original,10,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_A/f01/f01_best.png,0.5865,0.5865,0.7394,0.1406,0.2516,0.03072,0.1032,0.7684,2.2511,9.2427,0,3,3,0.14619,0.25779,3,4,0.2466,1,0.4531,0.8519,0.625,0.2663,1->2,103.68,183.42,1,0.7039,0.8452,0.1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_A,optimizer_static,original,10,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_A/f02/f02_best.png,0.6054,0.6054,0.7542,0.1095,0.221,0.03645,0.12621,0.7748,3.2705,6.1341,0,4,4,0.17035,0.29601,3,1,0.1474,2,0.554,0.8818,0.6281,0.2877,2->3,124.48,202.81,1,0.7604,0.8586,0.0982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_A,optimizer_static,original,10,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_A/f03/f03_best.png,0.5618,0.5618,0.7194,0.1385,0.282,0.03272,0.10807,0.7744,3.5243,9.5943,0,2,2,0.10949,0.1632,3,3,0.1934,0,0.5319,0.8611,0.6975,0.19,3->4,140.75,237.83,1,0.7266,0.9453,0.2187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_A,optimizer_static,original,10,0,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_A/f04/f04_best.png,0.5915,0.5915,0.7433,0.1095,0.1939,0.03364,0.11892,0.761,3.1544,13.8626,0,4,4,0.16286,0.26395,3,2,0.2978,1,0.5132,0.8624,0.6475,0.2491,4->5,74.58,135.49,1,0.7582,0.9694,0.2112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_A,optimizer_static,original,10,0,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_A/f05/f05_best.png,0.6075,0.6075,0.7558,0.1161,0.2302,0.0344,0.11706,0.787,2.4688,11.426,0,2,2,0.1427,0.19139,3,4,0.156,1,0.5251,0.8716,0.6179,0.2911,5->6,94.58,170.82,1,0.8024,0.995,0.1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_A,optimizer_static,original,10,0,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_A/f06/f06_best.png,0.6027,0.6027,0.7521,0.1093,0.2237,0.03297,0.10496,0.7782,2.8965,12.3857,0,4,4,0.16136,0.27572,3,2,0.2831,1,0.5067,0.8716,0.616,0.2932,6->7,52.91,64.94,0,0.8568,0.9863,0.1295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_A,optimizer_static,original,10,0,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_A/f07/f07_best.png,0.5937,0.5937,0.745,0.1179,0.2308,0.03376,0.10888,0.7602,3.2383,14.2603,0,3,3,0.16412,0.28745,3,2,0.2449,1,0.5149,0.8624,0.623,0.2776,7->8,70.89,118.07,1,0.7482,0.9953,0.2471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_A,optimizer_static,original,10,0,128,frame,8,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_A/f08/f08_best.png,0.6043,0.6043,0.7533,0.1412,0.2488,0.03119,0.11049,0.7541,3.7755,16.1703,0,2,2,0.1768,0.27492,3,3,0.2895,0,0.5103,0.8624,0.6371,0.2612,8->9,131.14,210.51,1,0.6717,0.9419,0.2702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_A,optimizer_static,original,10,0,128,frame,9,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_A/f09/f09_best.png,0.6029,0.6029,0.7523,0.126,0.2387,0.03158,0.11745,0.7708,2.0014,2.6805,0,1,1,0.11814,0.20923,3,4,0.1482,1,0.5195,0.8519,0.6446,0.2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_A,optimizer_static,original,10,0,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.5926,0.5618,0.6075,0.0151,0.5926,0.5618,0.6075,0.0151,0.744,0.7194,0.7558,0.012,0.1245,0.1093,0.1412,0.0129,0.2384,0.1939,0.282,0.0233,0.0327,0.03,0.0365,0.0018,0.1129,0.1032,0.1262,0.0067,0.7765,0.7541,0.8356,0.0217,2.8259,1.6782,3.7755,0.6577,9.8496,2.6805,16.1703,4.479,0.0,0.0,0.0,0.0,2.7,1.0,4.0,1.005,2.7,1.0,4.0,1.005,0.1497,0.1095,0.1768,0.0209,0.2385,0.1632,0.296,0.0485,3.0,3.0,3.0,0.0,2.8,1.0,4.0,0.9798,0.2175,0.1474,0.2978,0.0583,0.8,0.0,2.0,0.6,0.5158,0.4531,0.554,0.0246,0.8612,0.8349,0.8818,0.0123,0.6537,0.616,0.8,0.0537,0.2401,0.0418,0.2932,0.0722,104.5056,52.91,147.54,31.7295,176.4356,64.94,264.03,58.5884,0.734,0.5779,0.8568,0.0749,0.9468,0.8452,0.9953,0.054,0.2128,0.0982,0.4062,0.0866,0.8889,68.75,1.0,0,1587.92,,,,"[147.54, 103.68, 124.48, 140.75, 74.58, 94.58, 52.91, 70.89, 131.14]"
demo_01_scene_06_F,optimizer_static,original,10,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_F/f00/f00_best.png,0.6932,0.6932,0.8188,0.2082,0.3492,0.0184,0.06124,0.9052,0.5519,0.2963,0,0,0,0.05381,0.07266,3,4,0.1036,1,0.5615,0.6346,0.4762,0.2496,0->1,230.33,370.26,1,0.6972,0.8661,0.1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_static,original,10,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_F/f01/f01_best.png,0.711,0.711,0.8311,0.2218,0.3643,0.01792,0.05888,0.8651,0.342,0.203,0,0,0,0.05611,0.10387,3,6,0.0595,3,0.6515,0.7115,0.5952,0.1634,1->2,249.86,457.78,1,0.7326,0.9914,0.2588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_static,original,10,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_F/f02/f02_best.png,0.7063,0.7063,0.8279,0.241,0.418,0.01794,0.06629,0.8203,0.7657,0.2318,0,3,3,0.06408,0.10076,3,2,0.1531,1,0.4865,0.7115,0.5625,0.2095,2->3,262.13,370.73,1,0.7323,0.9294,0.1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_static,original,10,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_F/f03/f03_best.png,0.7634,0.7634,0.8658,0.2667,0.4418,0.01584,0.05524,0.8614,0.5132,0.1013,0,1,1,0.03139,0.09053,4,3,0.084,1,0.7254,0.6792,0.5528,0.1861,3->4,208.58,388.25,1,0.8212,0.8659,0.0447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_static,original,10,0,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_F/f04/f04_best.png,0.7419,0.7419,0.8519,0.2268,0.3742,0.01922,0.0737,0.8679,0.5399,0.1831,0,0,0,0.05321,0.09139,4,4,0.1004,0,0.6112,0.6091,0.4922,0.1919,4->5,84.98,139.63,1,0.7983,0.844,0.0457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_static,original,10,0,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_F/f05/f05_best.png,0.7151,0.7151,0.8339,0.2545,0.4247,0.01713,0.06642,0.8439,0.4298,0.2661,0,0,0,0.04957,0.07806,4,5,0.0628,1,0.5759,0.5688,0.5081,0.1068,5->6,70.01,116.13,1,0.784,0.8573,0.0733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_static,original,10,0,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_F/f06/f06_best.png,0.7271,0.7271,0.842,0.232,0.3864,0.01701,0.05946,0.8769,0.244,0.2859,0,0,0,0.05964,0.07263,3,4,0.088,1,0.7429,0.5596,0.4797,0.1429,6->7,47.86,71.18,0,0.902,0.9926,0.0906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_static,original,10,0,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_F/f07/f07_best.png,0.7273,0.7273,0.8421,0.2672,0.4295,0.01698,0.06675,0.8842,0.3084,0.2431,0,0,0,0.0541,0.05779,3,5,0.0733,2,0.6199,0.5596,0.496,0.1137,7->8,245.08,457.33,1,0.7563,0.9949,0.2386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_static,original,10,0,128,frame,8,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_F/f08/f08_best.png,0.7343,0.7343,0.8468,0.298,0.4844,0.01396,0.0516,0.8886,0.197,0.2109,0,1,1,0.05164,0.11949,3,4,0.1392,1,0.6307,0.5596,0.5156,0.0786,8->9,246.18,456.98,1,0.7349,0.9914,0.2565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_static,original,10,0,128,frame,9,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_F/f09/f09_best.png,0.7173,0.7173,0.8354,0.2534,0.418,0.01683,0.06176,0.844,0.1573,0.2549,0,0,0,0.03974,0.03512,3,4,0.0898,1,0.7296,0.5596,0.5323,0.0489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_F,optimizer_static,original,10,0,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.7237,0.6932,0.7634,0.0189,0.7237,0.6932,0.7634,0.0189,0.8396,0.8188,0.8658,0.0126,0.247,0.2082,0.298,0.0251,0.4091,0.3492,0.4844,0.0386,0.0171,0.014,0.0192,0.0014,0.0621,0.0516,0.0737,0.0061,0.8658,0.8203,0.9052,0.0236,0.4049,0.1573,0.7657,0.1806,0.2276,0.1013,0.2963,0.0542,0.0,0.0,0.0,0.0,0.5,0.0,3.0,0.922,0.5,0.0,3.0,0.922,0.0513,0.0314,0.0641,0.009,0.0822,0.0351,0.1195,0.0232,3.3,3.0,4.0,0.4583,4.1,2.0,6.0,1.044,0.0954,0.0595,0.1531,0.029,1.2,0.0,3.0,0.7483,0.6335,0.4865,0.7429,0.078,0.6153,0.5596,0.7115,0.0613,0.5211,0.4762,0.5952,0.0371,0.1491,0.0489,0.2496,0.0594,182.7789,47.86,262.13,83.0722,314.2522,71.18,457.78,149.8423,0.7732,0.6972,0.902,0.0582,0.9259,0.844,0.9949,0.0636,0.1527,0.0447,0.2588,0.0849,0.8889,68.75,0.4444,5,2828.27,,,,"[230.33, 249.86, 262.13, 208.58, 84.98, 70.01, 47.86, 245.08, 246.18]"
demo_01_scene_06_I,optimizer_static,original,10,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_I/f00/f00_best.png,0.1999,0.1999,0.3332,0.0895,0.1663,0.04988,0.27459,0.4273,3.6903,0.3656,1,0,1,0.04994,0.0031,2,3,0.1009,1,0.2227,0.4444,0.7579,0.7053,0->1,231.53,311.54,1,0.6865,0.7762,0.0897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_I,optimizer_static,original,10,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_I/f01/f01_best.png,0.2368,0.2368,0.3829,0.1327,0.2064,0.04478,0.26281,0.4802,3.3372,0.334,1,0,1,0.03783,0.01719,2,3,0.0823,1,0.3062,0.5278,0.7742,0.4669,1->2,249.76,304.91,1,0.7351,0.8049,0.0698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_I,optimizer_static,original,10,0,128,frame,2,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_I/f02/f02_best.png,0.2229,0.2229,0.3646,0.1344,0.2009,0.04621,0.26816,0.4384,1.4803,0.2518,1,0,1,0.04632,0.01018,2,3,0.0752,1,0.2419,0.4722,0.8372,0.7729,2->3,177.86,238.24,1,0.4584,0.261,-0.1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_I,optimizer_static,original,10,0,128,frame,3,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_I/f03/f03_best.png,0.2122,0.2122,0.3501,0.1193,0.2106,0.04699,0.24779,0.4286,1.1505,0.6238,1,0,1,0.05899,0.04532,2,4,0.0543,2,0.2351,0.8837,0.7423,0.1601,3->4,184.24,356.88,1,0.3032,0.2075,-0.0957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_I,optimizer_static,original,10,0,128,frame,4,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_I/f04/f04_best.png,0.2288,0.2288,0.3723,0.0957,0.1788,0.04947,0.23615,0.439,4.2811,2.4212,0,2,2,0.0644,0.05309,2,4,0.0354,2,0.1777,1.5102,0.9765,0.3534,4->5,181.97,212.68,1,0.4027,0.2043,-0.1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_I,optimizer_static,original,10,0,128,frame,5,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_I/f05/f05_best.png,0.2787,0.2787,0.4359,0.2179,0.356,0.04434,0.22792,0.4905,4.2077,0.9517,0,2,2,0.09521,0.14612,2,2,0.0517,0,0.2292,3.0,1.45,0.5167,5->6,106.56,208.36,1,0.5073,0.5881,0.0808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_I,optimizer_static,original,10,0,128,frame,6,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_I/f06/f06_best.png,0.2249,0.2249,0.3672,0.122,0.2317,0.04985,0.26354,0.4835,6.1003,3.3519,0,1,1,0.05612,0.06091,2,3,0.0415,1,0.185,2.1951,1.2561,0.4278,6->7,229.81,389.31,1,0.5333,0.397,-0.1363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_I,optimizer_static,original,10,0,128,frame,7,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_I/f07/f07_best.png,0.2066,0.2066,0.3425,0.1626,0.2731,0.04484,0.26547,0.3868,2.3807,1.1724,0,0,0,0.04209,0.01874,2,4,0.0384,2,0.1572,1.1538,0.6923,0.4,7->8,266.14,422.55,1,0.2579,0.3535,0.0956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_I,optimizer_static,original,10,0,128,frame,8,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_I/f08/f08_best.png,0.1973,0.1973,0.3296,0.0935,0.1575,0.05542,0.26614,0.4474,2.4865,0.3551,1,0,1,0.04266,0.0,2,3,0.1063,1,0.2583,0.7895,0.7273,0.0788,8->9,255.62,384.67,1,0.5298,0.4125,-0.1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_I,optimizer_static,original,10,0,128,frame,9,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_I/f09/f09_best.png,0.2228,0.2228,0.3644,0.1156,0.1902,0.04943,0.27037,0.4949,1.1491,0.2536,1,0,1,0.04165,0.0,2,3,0.0632,1,0.2578,0.5,0.8276,0.6552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_I,optimizer_static,original,10,0,128,aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.2231,0.1973,0.2787,0.0222,0.2231,0.1973,0.2787,0.0222,0.3643,0.3296,0.4359,0.029,0.1283,0.0895,0.2179,0.0365,0.2172,0.1575,0.356,0.056,0.0481,0.0443,0.0554,0.0032,0.2583,0.2279,0.2746,0.0148,0.4517,0.3868,0.4949,0.033,3.0264,1.1491,6.1003,1.5198,1.0081,0.2518,3.3519,1.0051,0.6,0.0,1.0,0.4899,0.5,0.0,2.0,0.8062,1.1,0.0,2.0,0.5385,0.0535,0.0378,0.0952,0.0161,0.0355,0.0,0.1461,0.0426,2.0,2.0,2.0,0.0,3.2,2.0,4.0,0.6,0.0649,0.0354,0.1063,0.0241,1.2,0.0,2.0,0.6,0.2271,0.1572,0.3062,0.0419,1.1477,0.4444,3.0,0.8132,0.9041,0.6923,1.45,0.2404,0.4537,0.0788,0.7729,0.2122,209.2767,106.56,266.14,48.1284,314.3489,208.36,422.55,75.675,0.4905,0.2579,0.7351,0.149,0.445,0.2043,0.8049,0.2159,-0.0455,-0.1984,0.0956,0.1201,1.0,68.75,0.0,9,2829.14,,,,"[231.53, 249.76, 177.86, 184.24, 181.97, 106.56, 229.81, 266.14, 255.62]"
demo_01_scene_06_L,optimizer_static,original,4,0,128,frame,0,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_L/f00/f00_best.png,0.3206,0.3206,0.4855,0.1945,0.337,0.05811,0.32727,0.5794,2.6871,0.3299,1,0,1,0.04829,0.01172,2,3,0.0867,1,0.1208,0.6739,0.8304,0.2321,0->1,138.16,334.87,1,0.1036,0.0,-0.1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_01_scene_06_L,optimizer_static,original,4,0,128,frame,1,C:/Users/hexia/Documents/GitHub/umbra-bench/optimized/sequences-static/demo_01_scene_06_L/f01/f01_best.png,0.3769,0.3769,0.5474,0.2386,0.4381,0.04103,0.22838,0.6037,1.4224,0.6029,0,0,0,0.02741,0.00781,2,3,0.144,1,0.4086,0.7083,0.5253,0.2585,1->2,152.49,359.32,1,0.3413,0.2115,-0.1298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
