shadow_name,subset,target,best_iou,mean_iou,std_iou,min_iou,n_runs,best_run,n_robots,arm_gap_m,seconds,best_iou_vs_original,mean_iou_vs_original,fit_scale,fit_dx,fit_dy,uncastable_before,uncastable_after,best_shadow_png,q_rad_json,a_rot_deg,a_pitch_deg,a_elbow_deg,a_wristpitch_deg,a_wristroll_deg,a_grip_deg,b_rot_deg,b_pitch_deg,b_elbow_deg,b_wristpitch_deg,b_wristroll_deg,b_grip_deg,c_rot_deg,c_pitch_deg,c_elbow_deg,c_wristpitch_deg,c_wristroll_deg,c_grip_deg
objects/apple_mpeg7-03,objects,targets/objects/apple_mpeg7-03.png,0.7522,0.6936,0.0263,0.663,10,2,3,0.2,123.1,,,,,,,,objects/apple_mpeg7-03/apple_mpeg7-03_best.png,"[-1.72315, 0.501954, -1.079338, -1.635559, 1.314414, 1.232201, -1.91986, 0.92016, -1.29829, -0.7064, -1.74897, -0.15529, -1.234294, 0.851229, -1.505513, -1.597353, 1.783589, 0.827005]",-98.73,28.76,-61.84,-93.71,75.31,70.6,-110.0,52.72,-74.39,-40.47,-100.21,-8.9,-70.72,48.77,-86.26,-91.52,102.19,47.38
letters_upper/D_dejavusansmono-bold,letters_upper,targets/letters_upper/D_dejavusansmono-bold.png,0.7511,0.7283,0.0129,0.711,10,8,3,0.2,167.3,,,,,,,,letters_upper/D_dejavusansmono-bold/D_dejavusansmono-bold_best.png,"[1.027746, -0.176629, -1.305597, -1.007265, -0.852746, 1.686263, 0.703844, -1.133077, -1.227343, 1.110196, -1.677047, 0.151624, -1.021707, -1.490634, -1.685886, 0.973696, 0.408261, 0.330863]",58.89,-10.12,-74.81,-57.71,-48.86,96.62,40.33,-64.92,-70.32,63.61,-96.09,8.69,-58.54,-85.41,-96.59,55.79,23.39,18.96
objects/cup_mpeg7-03,objects,targets/objects/cup_mpeg7-03.png,0.7509,0.7294,0.0172,0.6943,10,1,3,0.2,120.4,,,,,,,,objects/cup_mpeg7-03/cup_mpeg7-03_best.png,"[0.744203, -0.710107, -0.584109, -1.595699, -0.961429, 0.681754, -1.076348, 0.419717, -1.674283, -1.064655, 1.426632, 0.60421, -1.91986, 0.933057, -1.670907, -1.323154, -1.507383, 1.149377]",42.64,-40.69,-33.47,-91.43,-55.09,39.06,-61.67,24.05,-95.93,-61.0,81.74,34.62,-110.0,53.46,-95.74,-75.81,-86.37,65.85
digits/1_dejavuserif-bold,digits,targets/digits/1_dejavuserif-bold.png,0.7496,0.7184,0.0139,0.699,10,9,3,0.2,180.4,,,,,,,,digits/1_dejavuserif-bold/1_dejavuserif-bold_best.png,"[0.083547, -0.831099, -0.957831, 0.608442, -2.74385, 1.725043, -0.87251, -1.051215, -0.496865, -0.407783, 1.518113, -0.169527, -0.221015, -1.46552, -0.057188, 0.406007, -0.862683, 0.542696]",4.79,-47.62,-54.88,34.86,-157.21,98.84,-49.99,-60.23,-28.47,-23.36,86.98,-9.71,-12.66,-83.97,-3.28,23.26,-49.43,31.09
letters_lower/l_dejavuserif-bold,letters_lower,targets/letters_lower/l_dejavuserif-bold.png,0.7485,0.7332,0.0123,0.7114,10,6,3,0.2,178.1,,,,,,,,letters_lower/l_dejavuserif-bold/l_dejavuserif-bold_best.png,"[-0.624496, -1.004673, -0.442852, -0.248525, -1.646489, 1.392554, 1.91986, 0.549402, -1.684688, -0.930937, 2.138021, 0.80668, -1.366714, -1.74533, -1.013881, -0.494391, 2.73902, 0.439172]",-35.78,-57.56,-25.37,-14.24,-94.34,79.79,110.0,31.48,-96.53,-53.34,122.5,46.22,-78.31,-100.0,-58.09,-28.33,156.93,25.16
letters_upper/V_dejavusansmono-bold,letters_upper,targets/letters_upper/V_dejavusansmono-bold.png,0.7482,0.7322,0.0126,0.7087,10,7,3,0.2,182.3,,,,,,,,letters_upper/V_dejavusansmono-bold/V_dejavusansmono-bold_best.png,"[0.600028, -1.212459, -0.607527, 0.026225, 1.068055, 0.137875, 1.901426, -0.47378, -1.583887, -0.146613, -0.547945, 0.845596, 1.443407, -1.114352, 0.775368, -0.282226, -2.742105, 1.730596]",34.38,-69.47,-34.81,1.5,61.2,7.9,108.94,-27.15,-90.75,-8.4,-31.39,48.45,82.7,-63.85,44.43,-16.17,-157.11,99.16
letters_lower/v_dejavusans-bold,letters_lower,targets/letters_lower/v_dejavusans-bold.png,0.7475,0.72,0.0229,0.6776,10,9,3,0.2,176.4,,,,,,,,letters_lower/v_dejavusans-bold/v_dejavusans-bold_best.png,"[-1.141425, -1.069784, 0.17891, 0.069393, 2.240685, 0.644176, 0.783736, -0.986937, -1.200928, 0.009551, 1.422157, 1.027838, -0.402175, -1.520962, -0.434639, 0.136794, -0.571966, 0.164506]",-65.4,-61.29,10.25,3.98,128.38,36.91,44.9,-56.55,-68.81,0.55,81.48,58.89,-23.04,-87.14,-24.9,7.84,-32.77,9.43
letters_upper/Y_dejavusansmono-bold,letters_upper,targets/letters_upper/Y_dejavusansmono-bold.png,0.7468,0.7046,0.0329,0.6385,10,6,3,0.2,164.3,,,,,,,,letters_upper/Y_dejavusansmono-bold/Y_dejavusansmono-bold_best.png,"[0.429555, -0.857235, -0.718196, 0.942884, -1.992714, 0.614859, 0.629049, -0.900711, -1.018959, -0.154463, -1.743102, 1.051875, 0.890173, -1.398215, 0.120433, 0.479264, 1.224669, 1.000495]",24.61,-49.12,-41.15,54.02,-114.17,35.23,36.04,-51.61,-58.38,-8.85,-99.87,60.27,51.0,-80.11,6.9,27.46,70.17,57.32
abstract/device4_mpeg7-03,abstract,targets/abstract/device4_mpeg7-03.png,0.7458,0.6908,0.0323,0.6223,10,8,3,0.2,113.8,,,,,,,,abstract/device4_mpeg7-03/device4_mpeg7-03_best.png,"[1.31875, -0.933162, -1.257761, -0.539058, -0.457865, 1.712416, 1.064259, -1.078665, -1.359118, -1.65806, -2.209207, 0.816785, -1.285856, 0.959198, -1.653135, -1.630901, -1.350736, -0.174533]",75.56,-53.47,-72.06,-30.89,-26.23,98.11,60.98,-61.8,-77.87,-95.0,-126.58,46.8,-73.67,54.96,-94.72,-93.44,-77.39,-10.0
abstract/device8_mpeg7-01,abstract,targets/abstract/device8_mpeg7-01.png,0.7449,0.6872,0.0236,0.6521,10,3,3,0.2,113.5,,,,,,,,abstract/device8_mpeg7-01/device8_mpeg7-01_best.png,"[-1.91986, 0.44867, -1.497443, -1.380778, 1.928223, 1.737226, -0.640961, -0.709408, -0.706534, 0.94784, -0.243091, -0.174533, 0.229976, -1.030033, -0.818687, -0.480926, 0.716577, 0.108571]",-110.0,25.71,-85.8,-79.11,110.48,99.54,-36.72,-40.65,-40.48,54.31,-13.93,-10.0,13.18,-59.02,-46.91,-27.56,41.06,6.22
letters_upper/J_dejavusans-bold,letters_upper,targets/letters_upper/J_dejavusans-bold.png,0.7447,0.6969,0.0308,0.6427,10,2,3,0.2,180.3,,,,,,,,letters_upper/J_dejavusans-bold/J_dejavusans-bold_best.png,"[1.91986, 0.534194, -1.681349, -0.469189, 2.423554, 0.849447, 1.841575, 0.594067, -1.69, -0.454952, 1.525367, 0.187509, 1.456545, 1.171931, -0.809278, -0.591103, 2.812923, 0.36513]",110.0,30.61,-96.33,-26.88,138.86,48.67,105.51,34.04,-96.83,-26.07,87.4,10.74,83.45,67.15,-46.37,-33.87,161.17,20.92
objects/bottle_mpeg7-04,objects,targets/objects/bottle_mpeg7-04.png,0.7431,0.7244,0.0167,0.6868,10,4,3,0.2,124.2,,,,,,,,objects/bottle_mpeg7-04/bottle_mpeg7-04_best.png,"[-1.333626, -1.256696, -0.879487, 1.216697, 0.027646, 0.580253, -1.339726, -1.653906, -0.814804, 0.853353, -2.738274, 1.743531, 1.852749, 0.229033, -0.150777, 0.85783, -2.045257, -0.156815]",-76.41,-72.0,-50.39,69.71,1.58,33.25,-76.76,-94.76,-46.68,48.89,-156.89,99.9,106.15,13.12,-8.64,49.15,-117.18,-8.98
abstract/comma_mpeg7-03,abstract,targets/abstract/comma_mpeg7-03.png,0.7421,0.725,0.0112,0.7007,10,9,3,0.2,113.6,,,,,,,,abstract/comma_mpeg7-03/comma_mpeg7-03_best.png,"[1.10026, -1.333981, -0.992531, 1.161648, -0.021011, 1.250146, -1.91986, 0.78056, -1.682944, -0.072292, 1.675815, -0.168079, 0.665087, -1.168089, -0.381564, 0.296547, 0.308399, 1.555214]",63.04,-76.43,-56.87,66.56,-1.2,71.63,-110.0,44.72,-96.43,-4.14,96.02,-9.63,38.11,-66.93,-21.86,16.99,17.67,89.11
objects/apple_mpeg7-01,objects,targets/objects/apple_mpeg7-01.png,0.7412,0.7035,0.0232,0.6549,10,1,3,0.2,123.7,,,,,,,,objects/apple_mpeg7-01/apple_mpeg7-01_best.png,"[1.321757, -1.004039, -1.69, 0.593061, 2.48705, -0.103848, -1.370161, 0.677374, -1.292831, -1.65806, 2.036042, 0.845264, 0.864619, -1.405435, -1.374639, 1.047636, -1.711886, 1.264418]",75.73,-57.53,-96.83,33.98,142.5,-5.95,-78.5,38.81,-74.07,-95.0,116.66,48.43,49.54,-80.53,-78.76,60.03,-98.08,72.45
abstract/device5_mpeg7-02,abstract,targets/abstract/device5_mpeg7-02.png,0.7409,0.6828,0.0332,0.6207,10,8,3,0.2,112.7,,,,,,,,abstract/device5_mpeg7-02/device5_mpeg7-02_best.png,"[0.947014, -0.71673, -1.446443, -1.457863, -1.790375, -0.174533, -0.94063, -0.864303, -0.264216, 1.27794, -2.526884, 0.024369, -1.915841, 0.175498, -1.299532, 0.254691, -0.098084, 1.74533]",54.26,-41.07,-82.88,-83.53,-102.58,-10.0,-53.89,-49.52,-15.14,73.22,-144.78,1.4,-109.77,10.06,-74.46,14.59,-5.62,100.0
objects/cup_mpeg7-05,objects,targets/objects/cup_mpeg7-05.png,0.7405,0.7085,0.0206,0.6767,10,1,3,0.2,122.4,,,,,,,,objects/cup_mpeg7-05/cup_mpeg7-05_best.png,"[0.874983, -0.620408, -0.885921, -1.546926, -0.333596, 1.728693, -1.158955, 0.582397, -1.680426, -1.092588, 1.572195, 1.061552, -1.862368, 0.295297, -0.082816, -1.623761, 1.52393, 1.340953]",50.13,-35.55,-50.76,-88.63,-19.11,99.05,-66.4,33.37,-96.28,-62.6,90.08,60.82,-106.71,16.92,-4.75,-93.03,87.31,76.83
letters_lower/b_dejavusans-bold,letters_lower,targets/letters_lower/b_dejavusans-bold.png,0.7399,0.6962,0.0221,0.6609,10,0,3,0.2,181.1,,,,,,,,letters_lower/b_dejavusans-bold/b_dejavusans-bold_best.png,"[-1.91986, -1.278906, -0.588913, 0.67382, -2.105498, -0.171957, 0.871367, -1.211675, -1.69, 1.564541, -1.586108, -0.13274, -0.530325, -0.143161, -1.69, -1.349272, -0.705211, 0.387183]",-110.0,-73.28,-33.74,38.61,-120.64,-9.85,49.93,-69.42,-96.83,89.64,-90.88,-7.61,-30.39,-8.2,-96.83,-77.31,-40.41,22.18
letters_lower/y_dejavusans-bold,letters_lower,targets/letters_lower/y_dejavusans-bold.png,0.7375,0.7177,0.0133,0.6955,10,0,3,0.2,178.7,,,,,,,,letters_lower/y_dejavusans-bold/y_dejavusans-bold_best.png,"[-0.64981, -0.534183, -1.672846, 0.044754, 2.029441, 1.431899, -0.85492, -0.83088, -0.376527, 0.277307, -0.39135, 1.604969, 0.523562, -0.962064, -1.154217, 0.425991, -2.670885, 0.124051]",-37.23,-30.61,-95.85,2.56,116.28,82.04,-48.98,-47.61,-21.57,15.89,-22.42,91.96,30.0,-55.12,-66.13,24.41,-153.03,7.11
objects/bottle_mpeg7-05,objects,targets/objects/bottle_mpeg7-05.png,0.7367,0.6976,0.0342,0.6359,10,8,3,0.2,123.3,,,,,,,,objects/bottle_mpeg7-05/bottle_mpeg7-05_best.png,"[-1.20084, -1.521388, -0.114531, -0.30786, 2.589336, 0.366582, 1.91986, 0.648038, -1.69, -0.61701, -2.74385, 1.411831, -1.429489, -1.679737, -0.286263, -0.800577, 2.84121, 0.317556]",-68.8,-87.17,-6.56,-17.64,148.36,21.0,110.0,37.13,-96.83,-35.35,-157.21,80.89,-81.9,-96.24,-16.4,-45.87,162.79,18.19
abstract/misk_mpeg7-02,abstract,targets/abstract/misk_mpeg7-02.png,0.7361,0.7071,0.0224,0.6702,10,3,3,0.2,114.7,,,,,,,,abstract/misk_mpeg7-02/misk_mpeg7-02_best.png,"[-1.882346, 0.405314, -1.306703, -1.398658, 1.538285, 1.707784, 1.66698, -1.144026, -1.6046, 1.65806, -0.532384, 0.706666, -0.246235, -1.461699, -0.481005, 0.188296, 1.103606, -0.071389]",-107.85,23.22,-74.87,-80.14,88.14,97.85,95.51,-65.55,-91.94,95.0,-30.5,40.49,-14.11,-83.75,-27.56,10.79,63.23,-4.09
animals/frog_mpeg7-03,animals,targets/animals/frog_mpeg7-03.png,0.7354,0.6773,0.0269,0.6419,10,8,3,0.2,164.6,,,,,,,,animals/frog_mpeg7-03/frog_mpeg7-03_best.png,"[1.050651, -0.452603, -1.629642, -0.942118, -0.131539, 1.126322, 1.141098, -0.87015, -1.293369, -1.599202, -2.30823, 1.154804, -1.238892, 0.911515, -1.66696, -1.65806, -1.310839, -0.149224]",60.2,-25.93,-93.37,-53.98,-7.54,64.53,65.38,-49.86,-74.1,-91.63,-132.25,66.17,-70.98,52.23,-95.51,-95.0,-75.11,-8.55
abstract/device4_mpeg7-01,abstract,targets/abstract/device4_mpeg7-01.png,0.7347,0.7095,0.0193,0.6789,10,2,3,0.2,116.1,,,,,,,,abstract/device4_mpeg7-01/device4_mpeg7-01_best.png,"[1.375647, -1.629097, -0.496846, 0.099283, -0.564316, -0.174533, -1.91986, 0.744735, -0.855428, -1.074953, 0.028605, 0.832072, -1.242611, -0.127228, -0.393546, 1.627395, -1.701077, 0.435627]",78.82,-93.34,-28.47,5.69,-32.33,-10.0,-110.0,42.67,-49.01,-61.59,1.64,47.67,-71.2,-7.29,-22.55,93.24,-97.46,24.96
abstract/device1_mpeg7-02,abstract,targets/abstract/device1_mpeg7-02.png,0.7343,0.6958,0.024,0.6571,10,5,3,0.2,114.6,,,,,,,,abstract/device1_mpeg7-02/device1_mpeg7-02_best.png,"[-1.785213, 0.140358, -0.41611, -0.459486, -1.800505, -0.174533, 1.842264, -0.989466, -1.151605, 1.277829, -1.623145, 0.885017, 1.017226, -1.417293, -1.407743, 0.773289, -1.657391, 0.095174]",-102.29,8.04,-23.84,-26.33,-103.16,-10.0,105.55,-56.69,-65.98,73.21,-93.0,50.71,58.28,-81.2,-80.66,44.31,-94.96,5.45
abstract/device8_mpeg7-03,abstract,targets/abstract/device8_mpeg7-03.png,0.7342,0.7016,0.0181,0.6646,10,3,3,0.2,112.4,,,,,,,,abstract/device8_mpeg7-03/device8_mpeg7-03_best.png,"[1.03034, -1.093479, -0.90008, -0.600413, 2.026523, 1.74533, 0.095047, -0.382664, -1.361062, 1.258764, -0.774023, -0.16322, 1.221547, -1.257184, -0.353641, 0.25792, 1.411593, 0.812621]",59.03,-62.65,-51.57,-34.4,116.11,100.0,5.45,-21.93,-77.98,72.12,-44.35,-9.35,69.99,-72.03,-20.26,14.78,80.88,46.56
letters_lower/t_dejavuserif-bold,letters_lower,targets/letters_lower/t_dejavuserif-bold.png,0.7332,0.7,0.013,0.6847,10,9,3,0.2,177.6,,,,,,,,letters_lower/t_dejavuserif-bold/t_dejavuserif-bold_best.png,"[1.340106, -1.674456, -0.087736, 0.354287, -0.767959, 0.159455, -1.919319, -0.148278, -0.941917, -1.292987, -0.454958, 0.043213, -1.105582, -1.744232, -1.482067, 0.123244, 2.644044, 0.99969]",76.78,-95.94,-5.03,20.3,-44.0,9.14,-109.97,-8.5,-53.97,-74.08,-26.07,2.48,-63.35,-99.94,-84.92,7.06,151.49,57.28
letters_lower/d_dejavusansmono-bold,letters_lower,targets/letters_lower/d_dejavusansmono-bold.png,0.7329,0.6852,0.0243,0.643,10,1,3,0.2,174.6,,,,,,,,letters_lower/d_dejavusansmono-bold/d_dejavusansmono-bold_best.png,"[0.549209, -1.573788, -0.15635, 0.221891, -2.308611, 0.503111, -0.838235, -0.049625, -1.69, -1.605657, 0.822668, 0.31715, 0.876013, -1.332231, 1.432369, -1.428228, 1.655404, 0.060673]",31.47,-90.17,-8.96,12.71,-132.27,28.83,-48.03,-2.84,-96.83,-92.0,47.14,18.17,50.19,-76.33,82.07,-81.83,94.85,3.48
abstract/device2_mpeg7-01,abstract,targets/abstract/device2_mpeg7-01.png,0.7307,0.6964,0.0153,0.6718,10,8,3,0.2,113.4,,,,,,,,abstract/device2_mpeg7-01/device2_mpeg7-01_best.png,"[1.320911, -1.302423, -0.725805, -0.217806, -0.678928, 1.740424, 1.052665, -1.253465, -1.403213, 0.816675, 1.402553, -0.117141, -1.226356, 0.630206, -1.605211, -1.273079, -1.335796, 0.098339]",75.68,-74.62,-41.59,-12.48,-38.9,99.72,60.31,-71.82,-80.4,46.79,80.36,-6.71,-70.27,36.11,-91.97,-72.94,-76.54,5.63
abstract/device4_mpeg7-04,abstract,targets/abstract/device4_mpeg7-04.png,0.7304,0.6978,0.0206,0.6504,10,8,3,0.2,112.1,,,,,,,,abstract/device4_mpeg7-04/device4_mpeg7-04_best.png,"[1.097887, -0.672779, -1.617379, -1.646876, -1.206474, 0.447252, -0.770508, -0.139954, -1.69, -1.139965, 0.43316, 0.507245, -0.303573, -1.217865, 0.498967, 1.65806, -2.54704, -0.167869]",62.9,-38.55,-92.67,-94.36,-69.13,25.63,-44.15,-8.02,-96.83,-65.32,24.82,29.06,-17.39,-69.78,28.59,95.0,-145.93,-9.62
objects/bottle_mpeg7-03,objects,targets/objects/bottle_mpeg7-03.png,0.7304,0.7037,0.0139,0.676,10,4,3,0.2,123.0,,,,,,,,objects/bottle_mpeg7-03/bottle_mpeg7-03_best.png,"[-1.180666, -1.59181, 0.117451, 0.114175, -0.044727, 0.370078, -1.35637, -1.736509, -0.75494, 0.799935, 0.262031, 0.348926, 1.812439, 1.453418, -1.55812, -0.667347, -2.730952, 0.991707]",-67.65,-91.2,6.73,6.54,-2.56,21.2,-77.71,-99.49,-43.25,45.83,15.01,19.99,103.85,83.27,-89.27,-38.24,-156.47,56.82
abstract/device8_mpeg7-02,abstract,targets/abstract/device8_mpeg7-02.png,0.73,0.7007,0.0162,0.6792,10,7,3,0.2,112.9,,,,,,,,abstract/device8_mpeg7-02/device8_mpeg7-02_best.png,"[0.927251, -0.838895, -1.083187, -0.951632, 2.187404, -0.095219, 0.059878, -0.576658, -1.026526, 1.110725, -0.68654, -0.174533, 1.371618, -0.400386, -1.386987, -0.621429, -1.700806, 1.443268]",53.13,-48.07,-62.06,-54.52,125.33,-5.46,3.43,-33.04,-58.82,63.64,-39.34,-10.0,78.59,-22.94,-79.47,-35.61,-97.45,82.69
letters_lower/b_dejavusansmono-bold,letters_lower,targets/letters_lower/b_dejavusansmono-bold.png,0.7299,0.7058,0.0169,0.6639,10,8,3,0.2,175.4,,,,,,,,letters_lower/b_dejavusansmono-bold/b_dejavusansmono-bold_best.png,"[0.690779, -0.204793, -1.69, -1.619974, -0.738314, 0.716656, -0.977108, -1.361525, -1.69, 1.350044, -1.748898, 0.051243, -1.321741, 0.309024, -1.401275, -0.841535, -0.817478, 0.240612]",39.58,-11.73,-96.83,-92.82,-42.3,41.06,-55.98,-78.01,-96.83,77.35,-100.2,2.94,-75.73,17.71,-80.29,-48.22,-46.84,13.79
letters_lower/o_dejavusansmono-bold,letters_lower,targets/letters_lower/o_dejavusansmono-bold.png,0.7297,0.6989,0.026,0.6508,10,1,3,0.2,175.8,,,,,,,,letters_lower/o_dejavusansmono-bold/o_dejavusansmono-bold_best.png,"[0.170465, -0.38978, -1.019506, -1.360309, -2.283067, 1.74533, 0.815118, -1.085411, -1.682071, 1.301113, 0.217125, -0.135345, 0.513822, 0.336549, -1.69, -0.908507, -2.242059, 1.559009]",9.77,-22.33,-58.41,-77.94,-130.81,100.0,46.7,-62.19,-96.38,74.55,12.44,-7.75,29.44,19.28,-96.83,-52.05,-128.46,89.32
letters_lower/o_dejavusans-bold,letters_lower,targets/letters_lower/o_dejavusans-bold.png,0.7294,0.6883,0.0258,0.6423,10,6,3,0.2,177.9,,,,,,,,letters_lower/o_dejavusans-bold/o_dejavusans-bold_best.png,"[0.697034, -0.936582, -1.69, 1.486094, -1.375611, -0.174533, 0.428986, -0.287308, -1.068599, -1.399466, 2.050578, -0.098171, 0.623458, 0.369521, -1.551651, -1.295513, 0.242497, -0.174533]",39.94,-53.66,-96.83,85.15,-78.82,-10.0,24.58,-16.46,-61.23,-80.18,117.49,-5.62,35.72,21.17,-88.9,-74.23,13.89,-10.0
letters_lower/y_dejavusansmono-bold,letters_lower,targets/letters_lower/y_dejavusansmono-bold.png,0.7283,0.6855,0.0274,0.6436,10,8,3,0.2,178.1,,,,,,,,letters_lower/y_dejavusansmono-bold/y_dejavusansmono-bold_best.png,"[-0.957226, -0.702689, -1.644396, 0.353208, 2.186499, 1.196872, 0.636527, -0.758562, -0.626118, 0.374378, -1.765456, 1.319085, 1.166402, -0.86053, 1.494651, -0.493105, 2.827255, -0.059818]",-54.85,-40.26,-94.22,20.24,125.28,68.58,36.47,-43.46,-35.87,21.45,-101.15,75.58,66.83,-49.3,85.64,-28.25,161.99,-3.43
letters_lower/u_dejavusansmono-bold,letters_lower,targets/letters_lower/u_dejavusansmono-bold.png,0.728,0.6959,0.0235,0.6624,10,3,3,0.2,183.6,,,,,,,,letters_lower/u_dejavusansmono-bold/u_dejavusansmono-bold_best.png,"[-1.91986, 0.459868, -0.614956, -1.054823, 0.300107, 0.74443, 1.812425, -0.927852, -1.57046, 1.177888, -1.138034, -0.107301, 0.036426, -1.202216, -0.671294, 0.274775, -0.692858, -0.174533]",-110.0,26.35,-35.23,-60.44,17.19,42.65,103.84,-53.16,-89.98,67.49,-65.2,-6.15,2.09,-68.88,-38.46,15.74,-39.7,-10.0
animals/frog_mpeg7-01,animals,targets/animals/frog_mpeg7-01.png,0.7278,0.7026,0.0146,0.6816,10,8,3,0.2,165.8,,,,,,,,animals/frog_mpeg7-01/frog_mpeg7-01_best.png,"[0.971823, -0.75838, -1.444652, -1.615901, 0.067818, 0.723311, 1.893472, -0.885754, -0.447175, -0.93989, -2.722305, 1.544525, -0.273085, -1.406686, -0.195044, 0.495565, -0.697906, 0.19901]",55.68,-43.45,-82.77,-92.58,3.89,41.44,108.49,-50.75,-25.62,-53.85,-155.98,88.49,-15.65,-80.6,-11.18,28.39,-39.99,11.4
objects/tree_mpeg7-05,objects,targets/objects/tree_mpeg7-05.png,0.7277,0.7019,0.0178,0.6643,10,7,3,0.2,128.2,,,,,,,,objects/tree_mpeg7-05/tree_mpeg7-05_best.png,"[1.351058, -1.061179, -1.68948, 1.317837, 2.84121, -0.168761, -1.78641, -0.510918, 0.273263, -0.97797, 0.08208, 1.219446, -1.91986, -0.012342, 0.347231, -1.65806, 0.296695, 0.759225]",77.41,-60.8,-96.8,75.51,162.79,-9.67,-102.35,-29.27,15.66,-56.03,4.7,69.87,-110.0,-0.71,19.89,-95.0,17.0,43.5
letters_lower/d_dejavusans-bold,letters_lower,targets/letters_lower/d_dejavusans-bold.png,0.7274,0.6828,0.0188,0.6552,10,6,3,0.2,177.3,,,,,,,,letters_lower/d_dejavusans-bold/d_dejavusans-bold_best.png,"[0.887099, -1.50221, -0.679661, 0.749234, -1.913602, 0.177193, 0.726935, 0.049074, -1.69, -1.65806, 1.762895, -0.084485, 0.446201, -1.235536, 1.543959, -1.633073, -0.005124, 0.84042]",50.83,-86.07,-38.94,42.93,-109.64,10.15,41.65,2.81,-96.83,-95.0,101.01,-4.84,25.57,-70.79,88.46,-93.57,-0.29,48.15
objects/cup_mpeg7-01,objects,targets/objects/cup_mpeg7-01.png,0.7271,0.7082,0.0144,0.6732,10,3,3,0.2,123.7,,,,,,,,objects/cup_mpeg7-01/cup_mpeg7-01_best.png,"[-1.759356, 0.381486, -0.655311, -0.763457, 0.778875, 1.608117, -1.246672, 0.609439, -1.500941, -1.066868, -1.398805, -0.163941, 0.885835, -0.179511, -1.404369, -0.696541, 1.886463, 1.327027]",-100.8,21.86,-37.55,-43.74,44.63,92.14,-71.43,34.92,-86.0,-61.13,-80.15,-9.39,50.75,-10.29,-80.46,-39.91,108.09,76.03
figures/children_mpeg7-03,figures,targets/figures/children_mpeg7-03.png,0.7263,0.7074,0.0113,0.6883,10,4,3,0.2,176.8,,,,,,,,figures/children_mpeg7-03/children_mpeg7-03_best.png,"[0.271199, -0.94747, -0.663906, 0.396737, 1.361037, 0.112353, -1.055478, -1.313274, -0.730967, 1.30756, 0.43938, 0.854313, 0.723544, -1.343393, 0.281965, -0.507802, -2.499934, 0.079029]",15.54,-54.29,-38.04,22.73,77.98,6.44,-60.47,-75.25,-41.88,74.92,25.17,48.95,41.46,-76.97,16.16,-29.09,-143.24,4.53
objects/cup_mpeg7-04,objects,targets/objects/cup_mpeg7-04.png,0.7261,0.6683,0.0319,0.6119,10,3,3,0.2,121.9,,,,,,,,objects/cup_mpeg7-04/cup_mpeg7-04_best.png,"[-1.874379, 0.549306, -1.020846, -0.381149, 1.248441, 0.561312, 1.204231, -1.119724, -0.389218, -0.828253, 1.815237, 1.74533, 0.769918, -1.451589, -1.4836, 1.044468, 0.547796, -0.116628]",-107.39,31.47,-58.49,-21.84,71.53,32.16,69.0,-64.16,-22.3,-47.46,104.01,100.0,44.11,-83.17,-85.0,59.84,31.39,-6.68
abstract/device8_mpeg7-05,abstract,targets/abstract/device8_mpeg7-05.png,0.7243,0.704,0.0174,0.668,10,4,3,0.2,111.7,,,,,,,,abstract/device8_mpeg7-05/device8_mpeg7-05_best.png,"[0.06963, -0.576811, -1.32417, 1.535312, -0.703864, -0.174533, 0.433506, -0.419294, -1.420772, -0.979814, -1.126038, 0.574106, 0.259332, -0.903511, -0.893285, -0.924317, -2.348492, 0.449916]",3.99,-33.05,-75.87,87.97,-40.33,-10.0,24.84,-24.02,-81.4,-56.14,-64.52,32.89,14.86,-51.77,-51.18,-52.96,-134.56,25.78
abstract/misk_mpeg7-03,abstract,targets/abstract/misk_mpeg7-03.png,0.7234,0.706,0.0176,0.6785,10,5,3,0.2,114.0,,,,,,,,abstract/misk_mpeg7-03/misk_mpeg7-03_best.png,"[-1.867905, 0.213818, -0.796221, -1.646855, -1.621076, 0.096565, 1.72985, -0.926197, -1.133226, 1.080377, -1.340657, 1.158467, 0.660751, -1.401046, -0.900202, 0.657438, -1.348047, -0.133862]",-107.02,12.25,-45.62,-94.36,-92.88,5.53,99.11,-53.07,-64.93,61.9,-76.81,66.38,37.86,-80.27,-51.58,37.67,-77.24,-7.67
figures/children_mpeg7-02,figures,targets/figures/children_mpeg7-02.png,0.7223,0.7011,0.0128,0.6814,10,1,3,0.2,182.7,,,,,,,,figures/children_mpeg7-02/children_mpeg7-02_best.png,"[-0.757001, -1.009012, -0.372861, -0.337438, -0.411791, 1.637394, 1.91986, 0.630159, -1.685147, -1.40007, 1.664911, 0.091314, 1.91986, 0.740616, -1.438871, -1.455717, 0.336949, 1.519759]",-43.37,-57.81,-21.36,-19.33,-23.59,93.82,110.0,36.11,-96.55,-80.22,95.39,5.23,110.0,42.43,-82.44,-83.41,19.31,87.08
